Ref produit vendeur;Sku famille;parent or child;EAN;Marque;prix barré;prix remisé;Nouveau prix;Remise appliquée;quantité;etat;frais de port;délai de livraison;TVA;Pays d'expitidion;Couleur;longueur;largeur;Hauteur;surface;categorie;titre;Titre long;titre parent;resume;Description produit;URL Image 1;URL Image 2;URL Image 3;URL Image 4;URL Image 5;URL Image 6;URL Image 7;URL Image 8;URL Image 9;URL Image 10;URL Video;URL Video 2;Fiche info;Fiche info 2;Fiche info garantie;image_infos
IPE_21-145;;parent;;DECKIBOIS;0;0;;;;neuf;parent;3;Standard;FR;;;;;;Lame de terrasse;Lame de terrasse en IPE;Lame de terrasse en bois exotique IPE 21*145*700mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145*700mm gamme Arcachon
2 faces lisses
Raboté 4 faces
4 bords arrondis
Longueurs de 0m70 ( 0m65 utile)";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-950;IPE_21-145;child;3666945029741;DECKIBOIS;14,24;12,38;13,51;remise de 10%;9834;neuf;M;3;Standard;FR;;950 mm;;;;Lame de terrasse;Lame de terrasse en bois exotique IPE 21*145*950mm gamme Arcachon  vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*950mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145*950mm gamme Arcachon
2 faces lisses
Raboté 4 faces
4 bords arrondis
Longueurs de 0m95 (0m90 utile)";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-1250;IPE_21-145;child;3666945029321;DECKIBOIS;20,29;17,64;17,25;remise de 10%;9951;neuf;M;3;Standard;FR;;1250 mm;;;;Lame de terrasse;Lame de terrasse en bois exotique IPE 21*145*1250mm gamme Arcachon vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*1250mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145mm gamme Arcachon
2 faces lisses
raboté 4 faces 4 bords arrondis
Longueurs de 1m25 ( 1m20 utile)";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-1550;IPE_21-145;child;3666945028966;DECKIBOIS;27,11;25,25;25,44;;9954;neuf;M;3;Standard;FR;;1550 mm;;;;Lame de terrasse;lame de terrasse en bois exotique IPE 21*145*1550mm gamme Arcachon vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*1550mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"lame de terrasse en IPE 21*145mm gamme Arcachon
2 faces lisses
raboté 4 faces 4 bords arrondis
Longueurs de 1m55 (1m50 utile )";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-1850;IPE_21-145;child;3666945029901;DECKIBOIS;36,97;34,16;40,56;;9999;neuf;M;3;Standard;FR;;1850 mm;;;;Lame de terrasse;Lame de terrasse en bois exotique IPE 21*145*1850mm gamme Arcachon vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*1850mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145mm gamme Arcachon
2 faces lisses
raboté 4 faces 4 bords arrondis
Longueurs de 1m85 (1m80 utile )";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-2150;IPE_21-145;child;3666945029888;DECKIBOIS;51,03;49,05;58,9;;9969;neuf;M;3;Standard;FR;;2150 mm;;;;Lame de terrasse;Lame de terrasse en bois exotique IPE 21*145*2150mm gamme Arcachon vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*2150mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145*2150mm gamme Arcachon

2 faces lisses
Raboté 4 faces
4 bords arrondis
Longueurs de 2m15 ( 2m10 utile)";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
IPE_21-145-2450;IPE_21-145;child;3666945029628;DECKIBOIS;58,16;50,57;56,19;;0;neuf;M;3;Standard;FR;;2450 mm;;;;Lame de terrasse;Lame de terrasse en bois exotique IPE 21*145*2450mm gamme Arcachon vendue à l’unité;Lame de terrasse en bois exotique IPE 21*145*2450mm gamme Arcachon;Lame de terrasse en bois exotique IPE 21*145mm gamme Arcachon;"Lame de terrasse en IPE 21*145mm

Gamme Arcachon
2 faces lisses
Raboté 4 faces
4 bords arrondis
Longueurs de 2m45 (2m40 utile )";"<b>DESCRIPTION TECHNIQUE DE L'IPE</b>
        <br><ul>
            <li><b>Durabilité :</b>  Très bonne (environ 40 ans)</li>
            <li><b>Densité :</b>  Environ 1000 kg par m3</li>
            <li><b>Poids de l'IPE au m² :</b>  20 kg (pour des lames de terrasse d'une épaisseur de 21 mm)</li>
            <li><b>Classe d'emploi du bois :</b>  Classe 5, résiste en contact permanent avec le sol ou en eau salée (imputrescible)</li>
            <li><b>Résistance aux champignons :</b>  Très durable</li>
            <li><b>Résistance aux insectes de bois secs :</b>  Durable</li>
            <li><b>Résistance aux termites :</b>  Durable (Classe D)</li>
            <li><b>Imprégnabilité :</b>  Non imprégnable</li>
            <li><b>Stabilité :</b>  Stable</li>
            <li><b>Séchage :</b>  Pour ce bois, un séchage en séchoir est encore meilleur, mais il est possible de trouver du bois IPE non séché en séchoir sur le marché. Cela n'affecte pas la qualité du bois car il est toujours importé avec un taux d'hygrométrie compris entre 16 et 18% (conformément au DTU 51.4).</li>
<li>Hauteur de l'arbre :</b>  Pouvant atteindre 35 mètres (selon les espèces)</li>
        <li><b>Diamètre de l'arbre :</b>  De 50 à 90 cm</li>
        <li><b>Origine du bois chez DECKiBOIS :</b>  Amérique du Sud</li>
        </ul>
    

<br>
<p style=""text-align:justify;""> <iframe width=""800"" height=""360"" src=""https://www.youtube.com/embed/9SIzNnU4jPo"" title=""pose d'une terrasse GRAD sur un carrelage 39mm seulement !"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe> </p><br>

<b>UTILISATION DE L'IPE</b>      

<p >L'essence bois exotique IPE est couramment utilisée en France pour l'aménagement extérieur de l'habitat. On la retrouve fréquemment sous forme de lames de terrasse, de margelle, de bardage, et même à l'intérieur pour des parquets, escaliers et meubles.<br><br></p>
<br>
<b>Fixation pour des lames de terrasse IPE</b>
<p>En raison de la dureté du bois IPE, il est recommandé d'utiliser une fixation vissée, soit avec des vis traditionnelles, soit avec le système de clips NOVLEK ROOTS . Le clipser n'est pas conseillé, et le pré-perçage 


<ul>
<li>Densité extraordinaire</li>
<li>Excellente stabilité</li>
<li>Longévité remarquable</li>
<li>1 face très légèrement bombée</li>
<li>2 rainures sur le dessous pour recevoir les clips</li>
<li>Raboté 4 faces</li>
<li>4 bords arrondis</li>
<li>Provenance : Brésil</li>
<li>bois issu d’une gestion forestière durable</li>
</ul>
<br>";https://i.imgur.com/DbBbcLi.jpeg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipepourterrassedepiscine.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipelamescourtes0m700m951m251m551m85.jpg;https://www.deckibois.fr/wp-content/uploads/2023/06/ipe21x145.jpg;;;;;;;https://youtu.be/9SIzNnU4jPo;;https://htmeubles.com/index.php?controller=attachment&id_attachment=3;;;
